Rey,u_mean,du/dy,TKE*,u_rms,v_rms,w_rms,uv
29925.7767,0.850516939,0.461578427,0.004577083,0.00531858,0.001586659,0.002248926,0.001102717
30097.37915,0.851090739,0.459161021,0.004567358,0.005305119,0.001584877,0.00224472,0.00110096
30269.40948,0.851662961,0.456765117,0.00455763,0.005291663,0.001583089,0.002240508,0.001099199
30441.867,0.85223362,0.454397243,0.004547899,0.005278214,0.001581296,0.00223629,0.001097433
30614.75104,0.852802736,0.452059601,0.00453817,0.005264775,0.001579496,0.002232069,0.001095663
30788.0609,0.853370329,0.449749244,0.004528444,0.005251349,0.001577691,0.002227848,0.001093887
30961.79589,0.853936414,0.447462811,0.004518724,0.005237941,0.00157588,0.002223627,0.001092108
31135.95534,0.854501005,0.445200013,0.004509012,0.005224554,0.001574062,0.002219407,0.001090325
31310.53853,0.855064113,0.442956994,0.004499308,0.005211189,0.001572239,0.002215189,0.001088537
31485.54479,0.855625745,0.440730012,0.004489614,0.005197848,0.001570408,0.002210972,0.001086745
31660.97341,0.856185909,0.438526176,0.004479928,0.005184529,0.00156857,0.002206758,0.001084948
31836.8237,0.856744617,0.436339237,0.004470252,0.005171231,0.001566726,0.002202546,0.001083146
32013.09496,0.857301866,0.434156363,0.004460584,0.005157955,0.001564874,0.002198339,0.001081341
32189.7865,0.857857647,0.431983431,0.004450925,0.005144697,0.001563015,0.002194137,0.001079531
32366.8976,0.858411965,0.429832901,0.004441272,0.005131454,0.001561148,0.002189942,0.001077717
32544.42756,0.858964838,0.427707206,0.004431624,0.00511822,0.001559273,0.002185755,0.001075899
32722.37569,0.859516279,0.425599605,0.00442198,0.005104995,0.001557389,0.002181576,0.001074075
32900.74126,0.860066295,0.42351352,0.00441234,0.005091779,0.001555496,0.002177404,0.001072247
33079.52359,0.860614906,0.421456029,0.004402706,0.005078576,0.001553595,0.002173241,0.001070415
33258.72194,0.861162136,0.419432262,0.004393082,0.005065391,0.001551684,0.002169088,0.001068578
33438.33562,0.861708018,0.41744279,0.004383467,0.005052226,0.001549764,0.002164942,0.001066737
33618.36391,0.862252579,0.415483056,0.00437386,0.005039081,0.001547835,0.002160804,0.001064893
33798.80609,0.862795834,0.413536119,0.00436426,0.005025952,0.001545896,0.002156672,0.001063044
33979.66144,0.863337773,0.411583918,0.004354667,0.005012839,0.001543946,0.002152548,0.00106119
34160.92926,0.863878379,0.409638285,0.00434508,0.004999745,0.001541985,0.00214843,0.001059333
34342.60881,0.864417661,0.407717666,0.004335498,0.004986669,0.001540012,0.002144316,0.001057471
34524.69938,0.86495564,0.405819911,0.00432592,0.004973608,0.001538027,0.002140204,0.001055604
34707.20025,0.865492322,0.403931809,0.004316343,0.004960562,0.001536032,0.002136093,0.001053734
34890.11068,0.866027706,0.402051588,0.004306768,0.004947533,0.001534025,0.002131979,0.001051859
35073.42996,0.866561788,0.400178281,0.004297195,0.004934518,0.001532008,0.002127864,0.001049981
35257.15735,0.867094556,0.398298302,0.004287623,0.004921517,0.001529981,0.002123747,0.001048098
35441.29212,0.867625985,0.396410391,0.004278053,0.004908531,0.001527944,0.002119631,0.001046212
35625.83355,0.868156058,0.394524372,0.004268487,0.00489556,0.001525898,0.002115517,0.001044322
35810.7809,0.86868477,0.39265171,0.004258927,0.004882604,0.001523843,0.002111406,0.001042427
35996.13343,0.869212134,0.390801184,0.004249372,0.004869665,0.00152178,0.0021073,0.001040528
36181.89041,0.869738167,0.38897154,0.004239821,0.004856738,0.001519709,0.002103194,0.001038625
36368.0511,0.870262885,0.387166643,0.004230271,0.004843823,0.001517632,0.002099088,0.001036718
36554.61476,0.87078631,0.385387189,0.004220725,0.00483092,0.001515549,0.00209498,0.001034806
36741.58065,0.871308462,0.383628417,0.004211182,0.004818034,0.001513461,0.002090868,0.00103289
36928.94804,0.871829357,0.381891736,0.004201643,0.004805164,0.001511369,0.002086753,0.001030971
37116.71616,0.872349014,0.380182136,0.004192108,0.00479231,0.001509272,0.002082634,0.001029047
37304.88428,0.872867464,0.378503449,0.004182576,0.004779471,0.00150717,0.002078512,0.001027119
37493.45165,0.873384733,0.376850555,0.004173048,0.004766643,0.001505062,0.00207439,0.001025187
37682.41753,0.873900838,0.375213782,0.004163524,0.004753827,0.001502948,0.002070273,0.00102325
37871.78115,0.874415784,0.373582126,0.004154008,0.004741028,0.001500825,0.002066163,0.001021309
38061.54177,0.874929561,0.371951351,0.004144504,0.00472825,0.001498693,0.002062064,0.001019364
38251.69864,0.875442159,0.37032123,0.00413501,0.004715496,0.001496551,0.002057973,0.001017415
38442.251,0.875953564,0.368686663,0.004125528,0.004702768,0.001494399,0.002053889,0.001015463
38633.19809,0.876463757,0.367045476,0.004116054,0.004690064,0.001492236,0.002049809,0.001013507
38824.53915,0.876972722,0.365406121,0.004106585,0.004677378,0.001490062,0.00204573,0.001011548
39016.27343,0.877480464,0.363792814,0.004097117,0.004664707,0.001487878,0.00204165,0.001009584
39208.40015,0.877987025,0.362226599,0.004087647,0.004652044,0.001485685,0.002037566,0.001007617
39400.91857,0.878492466,0.360711905,0.004078173,0.004639386,0.001483482,0.002033477,0.001005645
39593.82791,0.878996844,0.359244263,0.004068693,0.004626732,0.001481271,0.002029383,0.001003669
39787.12742,0.879500207,0.357808589,0.004059205,0.004614079,0.00147905,0.002025282,0.001001689
39980.81631,0.880002574,0.356383714,0.004049709,0.004601424,0.001476821,0.002021173,0.000999705
40174.89382,0.880503944,0.354965404,0.004040205,0.004588769,0.001474584,0.002017058,0.000997717
40369.35918,0.881004321,0.353560955,0.004030695,0.004576112,0.001472341,0.002012938,0.000995726
40564.21162,0.881503718,0.352170356,0.004021179,0.004563454,0.001470091,0.002008814,0.00099373
40759.45036,0.882002143,0.35079494,0.004011659,0.004550799,0.001467834,0.002004686,0.000991731
40955.07463,0.882499604,0.349425523,0.004002137,0.004538151,0.001465569,0.002000554,0.000989727
41151.08366,0.882996093,0.348057014,0.003992612,0.004525512,0.001463296,0.001996417,0.00098772
41347.47665,0.883491613,0.34670418,0.003983087,0.004512885,0.001461013,0.001992276,0.000985709
41544.25284,0.883986175,0.345361187,0.003973558,0.004500268,0.001458721,0.001988127,0.000983694
41741.41144,0.884479772,0.344011774,0.003964027,0.004487665,0.001456419,0.001983969,0.000981676
41938.95166,0.884972383,0.342655958,0.003954493,0.004475074,0.001454107,0.001979806,0.000979654
42136.87273,0.885463994,0.341300724,0.003944957,0.004462496,0.001451784,0.001975635,0.000977628
42335.17386,0.885954605,0.339960587,0.003935421,0.004449933,0.001449451,0.001971459,0.000975599
42533.85425,0.88644424,0.338647322,0.003925887,0.004437388,0.001447107,0.001967279,0.000973566
42732.91312,0.886932924,0.337351743,0.003916354,0.00442486,0.001444754,0.001963093,0.00097153
42932.34969,0.887420661,0.33605633,0.00390682,0.004412347,0.001442393,0.001958899,0.00096949
43132.16315,0.887907434,0.334753729,0.003897283,0.00439985,0.001440022,0.001954694,0.000967446
43332.35271,0.888393223,0.333442101,0.003887743,0.004387368,0.001437642,0.001950477,0.000965398
43532.91758,0.888878007,0.332125705,0.003878201,0.004374901,0.001435253,0.001946248,0.000963347
43733.85696,0.889361774,0.330806993,0.003868657,0.00436245,0.001432852,0.001942011,0.000961292
43935.17006,0.88984451,0.329484726,0.003859114,0.004350017,0.001430442,0.001937768,0.000959234
44136.85607,0.890326201,0.328158485,0.003849572,0.0043376,0.001428021,0.001933523,0.000957171
44338.91419,0.890806828,0.326823829,0.003840033,0.004325199,0.001425592,0.001929275,0.000955105
44541.34362,0.891286376,0.325493873,0.003830497,0.004312814,0.001423155,0.001925024,0.000953035
44744.14356,0.891764853,0.324174515,0.003820965,0.004300449,0.001420712,0.00192077,0.000950961
44947.3132,0.892242256,0.322856999,0.00381144,0.004288103,0.001418264,0.001916514,0.000948884
45150.85173,0.892718581,0.321543917,0.003801921,0.004275776,0.001415812,0.001912253,0.000946803
45354.75835,0.893193828,0.320238709,0.003792404,0.004263465,0.001413355,0.001907988,0.000944719
45559.03224,0.893668002,0.318943624,0.003782891,0.004251165,0.001410896,0.001903721,0.00094263
45763.67259,0.894141108,0.317655305,0.00377338,0.004238875,0.001408432,0.001899454,0.000940537
45968.6786,0.894613146,0.316375096,0.003763876,0.004226595,0.001405965,0.001895191,0.000938441
46174.04944,0.895084122,0.315106324,0.003754378,0.004214327,0.001403495,0.001890934,0.000936341
46379.7843,0.895554048,0.313850821,0.003744885,0.004202065,0.001401022,0.001886683,0.000934238
46585.88236,0.896022933,0.312608907,0.003735394,0.004189808,0.001398545,0.001882436,0.00093213
46792.34281,0.896490791,0.311379975,0.003725906,0.004177554,0.001396063,0.001878194,0.000930019
46999.16482,0.896957633,0.310166084,0.003716419,0.004165304,0.001393576,0.001873959,0.000927904
47206.34758,0.897423467,0.308955712,0.003706936,0.004153058,0.001391083,0.001869732,0.000925785
47413.89025,0.897888286,0.30774698,0.003697457,0.00414082,0.001388584,0.00186551,0.000923662
47621.79202,0.898352092,0.306549331,0.003687984,0.004128597,0.001386079,0.001861291,0.000921535
47830.05207,0.898814893,0.305361147,0.003678518,0.004116394,0.001383569,0.001857074,0.000919404
48038.66955,0.899276691,0.30417652,0.003669062,0.004104211,0.001381053,0.001852859,0.00091727
48247.64365,0.899737485,0.302997817,0.003659613,0.004092045,0.001378532,0.001848649,0.000915132
48456.97353,0.900197279,0.301830935,0.003650172,0.004079894,0.001376007,0.001844443,0.00091299
48666.65836,0.900656084,0.300673757,0.003640738,0.004067759,0.001373478,0.001840239,0.000910844
48876.69731,0.901113904,0.299524653,0.003631313,0.004055642,0.001370946,0.001836039,0.000908695
49087.08955,0.901570745,0.298385191,0.003621899,0.004043546,0.00136841,0.001831842,0.000906542
49297.83424,0.902026621,0.297265491,0.003612495,0.004031473,0.001365872,0.001827645,0.000904384
49508.93053,0.90248156,0.296170301,0.003603096,0.004019418,0.001363332,0.001823444,0.000902224
49720.37761,0.902935589,0.295094322,0.0035937,0.004007378,0.001360788,0.001819234,0.000900059
49932.17461,0.903388723,0.294030338,0.003584304,0.003995352,0.001358241,0.001815016,0.000897891
50144.32071,0.903840976,0.292982193,0.003574912,0.003983341,0.001355691,0.001810792,0.000895719
50356.81506,0.904292371,0.291956647,0.003565525,0.003971348,0.001353137,0.001806566,0.000893544
50569.65681,0.904742933,0.290949029,0.003556147,0.003959376,0.001350578,0.00180234,0.000891364
50782.84513,0.905192678,0.289950805,0.003546777,0.003947429,0.001348014,0.001798112,0.000889182
50996.37916,0.9056416,0.288945838,0.003537417,0.003935511,0.001345445,0.001793879,0.000886995
51210.25805,0.906089676,0.287928202,0.003528067,0.00392362,0.001342872,0.001789643,0.000884804
51424.48096,0.906536879,0.286897016,0.003518729,0.003911761,0.001340295,0.001785403,0.00088261
51639.04703,0.906983183,0.285855513,0.003509403,0.003899933,0.001337715,0.001781158,0.000880412
51853.95542,0.907428576,0.284822504,0.003500088,0.003888137,0.001335132,0.001776908,0.00087821
52069.20526,0.907873077,0.283810107,0.003490783,0.003876366,0.001332547,0.001772654,0.000876005
52284.79571,0.908316714,0.28282024,0.003481486,0.003864618,0.001329959,0.001768395,0.000873796
52500.72591,0.908759516,0.281852777,0.003472197,0.003852892,0.001327371,0.001764131,0.000871584
52716.99499,0.909201507,0.28090217,0.003462915,0.003841187,0.001324779,0.001759864,0.000869367
52933.60211,0.909642705,0.279966576,0.003453642,0.003829505,0.001322185,0.001755594,0.000867147
53150.54639,0.910083128,0.279047276,0.003444375,0.003817846,0.001319589,0.001751316,0.000864923
53367.82699,0.910522791,0.27813372,0.003435114,0.003806209,0.00131699,0.001747029,0.000862695
53585.44303,0.910961681,0.277210473,0.003425858,0.003794593,0.001314389,0.001742733,0.000860463
53803.39365,0.911399777,0.276279166,0.003416608,0.003782998,0.001311787,0.001738432,0.000858228
54021.67799,0.91183707,0.275352757,0.003407365,0.00377142,0.001309182,0.001734128,0.00085599
54240.29517,0.912273567,0.274438484,0.00339813,0.003759858,0.001306575,0.001729827,0.000853748
54459.24434,0.912709292,0.273550744,0.003388903,0.003748312,0.001303963,0.00172553,0.000851503
54678.52461,0.913144286,0.272691181,0.003379681,0.003736779,0.001301347,0.001721236,0.000849254
54898.13513,0.913578571,0.27183396,0.003370465,0.003725262,0.001298727,0.001716942,0.000847002
55118.07501,0.914012124,0.270959696,0.003361254,0.003713762,0.001296101,0.001712645,0.000844746
55338.34338,0.91444491,0.270063966,0.003352048,0.003702283,0.001293471,0.001708342,0.000842487
55558.93937,0.914876894,0.269159705,0.003342847,0.003690827,0.001290836,0.001704032,0.000840225
55779.86211,0.915308074,0.268266663,0.003333653,0.003679395,0.001288197,0.001699715,0.000837959
56001.11071,0.915738468,0.267389051,0.003324466,0.003667986,0.001285553,0.001695394,0.00083569
56222.68429,0.916168085,0.266513169,0.003315288,0.0036566,0.001282905,0.001691073,0.000833417
56444.58198,0.916596918,0.265638098,0.003306118,0.003645234,0.001280251,0.001686751,0.000831141
56666.8029,0.917024973,0.264776571,0.003296953,0.003633885,0.001277592,0.00168243,0.000828861
56889.34615,0.917452269,0.263928943,0.003287792,0.00362255,0.001274928,0.001678107,0.000826578
57112.21086,0.917878817,0.263090135,0.003278637,0.003611231,0.001272258,0.001673784,0.000824292
57335.39615,0.918304622,0.262252839,0.003269487,0.003599931,0.001269584,0.001669458,0.000822002
57558.90112,0.91872967,0.261404546,0.003260341,0.003588652,0.001266903,0.001665127,0.000819709
57782.72489,0.91915393,0.260535945,0.0032512,0.003577391,0.001264217,0.001660791,0.000817413
58006.86656,0.919577366,0.259655927,0.003242065,0.003566148,0.001261526,0.001656455,0.000815114
58231.32526,0.919999969,0.258782678,0.003232936,0.003554922,0.001258829,0.001652122,0.000812811
58456.10008,0.920421757,0.25792816,0.003223811,0.003543706,0.001256128,0.001647789,0.000810504
58681.19014,0.920842755,0.257091436,0.003214685,0.003532494,0.001253423,0.001643453,0.000808194
58906.59453,0.921262979,0.256264527,0.003205555,0.003521283,0.001250714,0.001639113,0.000805881
59132.31237,0.921682435,0.255438879,0.003196423,0.003510073,0.001248002,0.00163477,0.000803564
59358.34276,0.92210111,0.2546044,0.003187288,0.003498863,0.001245288,0.001630425,0.000801244
59584.6848,0.922518986,0.253767368,0.003178149,0.003487653,0.001242571,0.001626075,0.000798921
59811.33759,0.922936067,0.252944224,0.003169007,0.003476443,0.001239852,0.001621719,0.000796594
60038.30023,0.92335238,0.252143822,0.00315986,0.003465233,0.001237132,0.001617355,0.000794262
60265.57182,0.923767957,0.251365485,0.003150708,0.003454023,0.00123441,0.001612983,0.000791928
60493.15145,0.924182825,0.250603911,0.003141554,0.003442813,0.001231687,0.001608607,0.00078959
60721.03823,0.924597006,0.249858922,0.003132398,0.003431605,0.001228963,0.001604227,0.000787248
60949.23124,0.925010518,0.249123739,0.00312324,0.0034204,0.001226236,0.001599844,0.000784904
61177.72959,0.925423364,0.248387553,0.003114082,0.003409199,0.001223508,0.001595458,0.000782556
61406.53236,0.925835535,0.247649355,0.003104929,0.003398009,0.001220777,0.001591072,0.000780205
61635.63864,0.926247022,0.246908967,0.003095783,0.003386835,0.001218044,0.001586687,0.000777851
61865.04753,0.926657825,0.246179801,0.003086648,0.003375682,0.001215307,0.001582307,0.000775493
62094.75811,0.927067966,0.245464004,0.003077524,0.003364548,0.001212569,0.001577932,0.000773132
62324.76947,0.927477445,0.24474396,0.003068408,0.00335343,0.001209829,0.001573559,0.000770767
62555.0807,0.927886249,0.244017725,0.003059301,0.003342326,0.001207087,0.001569189,0.0007684
62785.69088,0.92829436,0.243283732,0.003050201,0.003331235,0.001204343,0.001564824,0.00076603
63016.5991,0.928701762,0.242543572,0.00304111,0.003320156,0.001201596,0.001560468,0.000763658
63247.80443,0.929108443,0.24179944,0.003032029,0.003309089,0.001198848,0.001556121,0.000761282
63479.30597,0.929514388,0.241048374,0.003022957,0.003298035,0.001196098,0.001551781,0.000758903
63711.10279,0.929919579,0.240289313,0.003013893,0.003286993,0.001193345,0.001547449,0.000756521
63943.19396,0.930324,0.239524682,0.003004841,0.003275967,0.001190591,0.001543124,0.000754137
64175.57858,0.930727637,0.238753859,0.002995801,0.003264959,0.001187834,0.001538809,0.000751749
64408.25571,0.931130473,0.237976031,0.002986775,0.003253974,0.001185075,0.001534502,0.000749358
64641.22443,0.931532497,0.237199086,0.002977763,0.003243015,0.001182313,0.001530199,0.000746965
64874.48382,0.931933713,0.236431295,0.002968767,0.003232085,0.001179548,0.0015259,0.000744569
65108.03294,0.932334136,0.23567614,0.002959786,0.003221189,0.00117678,0.001521604,0.000742169
65341.87088,0.932733781,0.234932844,0.002950824,0.003210327,0.001174009,0.001517311,0.000739767
65575.9967,0.933132666,0.234202797,0.002941876,0.003199496,0.001171235,0.001513021,0.000737362
65810.40947,0.933530804,0.233480182,0.002932938,0.003188687,0.00116846,0.001508729,0.000734954
66045.10826,0.933928202,0.232767374,0.002924009,0.003177901,0.001165683,0.001504436,0.000732543
66280.09215,0.934324881,0.232069989,0.002915091,0.003167136,0.001162903,0.001500142,0.00073013
66515.36019,0.93472085,0.231371338,0.002906182,0.003156392,0.001160122,0.00149585,0.000727714
66750.91144,0.935116091,0.230662729,0.002897282,0.003145668,0.001157338,0.001491557,0.000725295
66986.74499,0.935510583,0.229941166,0.002888387,0.003134959,0.001154553,0.001487263,0.000722873
67222.85988,0.935904286,0.229191298,0.002879499,0.003124265,0.001151766,0.001482967,0.000720449
67459.25519,0.936297141,0.228411659,0.002870619,0.003113587,0.001148978,0.001478673,0.000718021
67695.92996,0.93668911,0.227623784,0.002861747,0.003102924,0.001146188,0.001474381,0.000715592
67932.88327,0.937080191,0.226844853,0.002852882,0.003092272,0.001143399,0.001470093,0.000713159
68170.11417,0.93747039,0.226065448,0.002844024,0.003081632,0.001140609,0.001465807,0.000710723
68407.62172,0.937859689,0.225273002,0.002835173,0.003071005,0.001137819,0.001461523,0.000708285
68645.40497,0.938248069,0.224482506,0.00282633,0.003060392,0.00113503,0.001457238,0.000705844
68883.46298,0.938635548,0.223712984,0.002817493,0.003049791,0.001132242,0.001452952,0.0007034
69121.79481,0.939022156,0.222959596,0.00280866,0.003039198,0.001129455,0.001448666,0.000700954
69360.3995,0.939407913,0.222221042,0.002799832,0.003028613,0.001126671,0.001444381,0.000698504
69599.27612,0.939792846,0.221503973,0.002791014,0.003018039,0.001123888,0.001440101,0.00069605
69838.4237,0.940176989,0.220807645,0.002782205,0.003007477,0.001121107,0.001435826,0.000693595
70077.84131,0.940560371,0.220130216,0.002773405,0.002996926,0.001118327,0.001431556,0.000691136
70317.52799,0.940943023,0.219474711,0.002764611,0.002986386,0.001115551,0.001427285,0.000688675
70557.48279,0.941324986,0.218850135,0.002755822,0.002975856,0.001112778,0.00142301,0.00068621
70797.70475,0.941706306,0.218245273,0.002747038,0.002965336,0.001110007,0.001418733,0.000683743
71038.19292,0.94208699,0.217633826,0.002738261,0.002954829,0.001107238,0.001414455,0.000681274
71278.94635,0.942467009,0.217005763,0.002729492,0.002944335,0.00110447,0.00141018,0.000678802
71519.96408,0.942846333,0.216362345,0.002720731,0.002933854,0.001101703,0.001405906,0.000676327
71761.24514,0.943224935,0.215711512,0.002711978,0.002923383,0.001098937,0.001401635,0.00067385
72002.7886,0.943602814,0.215072325,0.002703232,0.002912922,0.001096173,0.001397368,0.00067137
72244.59348,0.943979998,0.214454324,0.002694492,0.002902471,0.001093409,0.001393105,0.000668888
72486.65882,0.944356511,0.213843232,0.00268576,0.002892029,0.001090646,0.001388845,0.000666402
72728.98366,0.944732348,0.213225665,0.002677036,0.002881597,0.001087885,0.00138459,0.000663913
72971.56704,0.945107487,0.212594921,0.00266832,0.002871177,0.001085126,0.001380338,0.000661423
73214.408,0.945481895,0.211945228,0.002659613,0.00286077,0.001082367,0.001376088,0.000658929
73457.50557,0.945855539,0.211283136,0.002650912,0.002850374,0.00107961,0.00137184,0.000656434
73700.85879,0.946228405,0.210622381,0.002642216,0.002839989,0.001076853,0.001367589,0.000653936
73944.46668,0.946600498,0.209968707,0.002633524,0.002829616,0.001074096,0.001363337,0.000651436
74188.32829,0.946971822,0.209313852,0.00262484,0.00281926,0.001071338,0.001359083,0.000648933
74432.44264,0.947342367,0.208657269,0.002616168,0.002808926,0.001068578,0.001354832,0.000646427
74676.80876,0.947712136,0.208010853,0.002607507,0.002798616,0.001065817,0.001350582,0.00064392
74921.42568,0.948081147,0.207375983,0.002598858,0.002788332,0.001063055,0.001346329,0.000641409
75166.29244,0.948449409,0.206742834,0.002590218,0.002778072,0.001060293,0.001342072,0.000638896
75411.40805,0.948816915,0.206107202,0.002581586,0.002767833,0.001057533,0.001337806,0.00063638
75656.77155,0.949183658,0.205467429,0.002572962,0.002757614,0.001054774,0.001333535,0.000633863
75902.38196,0.949549625,0.204826005,0.002564348,0.002747416,0.001052018,0.001329262,0.000631342
76148.2383,0.949914817,0.204188977,0.002555746,0.002737239,0.001049262,0.00132499,0.000628819
76394.3396,0.950279235,0.203550247,0.002547156,0.002727081,0.001046509,0.001320722,0.000626293
76640.68489,0.950642869,0.202912007,0.002538576,0.002716939,0.001043756,0.001316456,0.000623766
76887.27317,0.951005725,0.202281142,0.002530004,0.00270681,0.001041005,0.001312192,0.000621235
77134.10347,0.95136781,0.201652623,0.002521437,0.002696692,0.001038256,0.001307927,0.000618702
77381.17482,0.951729123,0.201027794,0.002512877,0.002686583,0.001035511,0.001303659,0.000616167
77628.48622,0.952089668,0.20040665,0.002504323,0.002676485,0.001032771,0.00129939,0.00061363
77876.03671,0.952449452,0.199795719,0.002495779,0.002666399,0.001030037,0.001295124,0.00061109
78123.82529,0.952808502,0.199206702,0.002487247,0.002656323,0.001027308,0.001290862,0.000608548
78371.85098,0.953166851,0.198636026,0.002478724,0.002646259,0.001024586,0.001286604,0.000606004
78620.11279,0.953524527,0.198080208,0.00247021,0.002636203,0.001021869,0.001282349,0.000603457
78868.60975,0.953881542,0.197524778,0.002461704,0.002626155,0.001019158,0.001278095,0.000600908
79117.34085,0.954237873,0.196947686,0.002453205,0.002616118,0.001016452,0.001273842,0.000598356
79366.30512,0.954593468,0.196341233,0.002444717,0.002606093,0.001013749,0.001269593,0.000595803
79615.50156,0.954948274,0.195711194,0.002436242,0.002596083,0.001011051,0.00126535,0.000593247
79864.92919,0.955302256,0.19507151,0.002427781,0.00258609,0.001008357,0.001261115,0.00059069
80114.58702,0.955655405,0.194432706,0.002419332,0.00257611,0.001005666,0.001256887,0.00058813
80364.47404,0.956007721,0.193794832,0.002410894,0.002566141,0.001002981,0.001252666,0.000585568
80614.58928,0.956359196,0.193152016,0.002402465,0.002556179,0.001000302,0.001248449,0.000583005
80864.93173,0.956709815,0.192501812,0.002394043,0.002546225,0.00099763,0.001244231,0.000580439
81115.50041,0.957059566,0.191853905,0.002385629,0.002536282,0.000994966,0.00124001,0.00057787
81366.29431,0.957408468,0.191226166,0.002377222,0.002526354,0.00099231,0.00123578,0.0005753
81617.31245,0.95775656,0.190621695,0.002368823,0.002516441,0.000989661,0.001231544,0.000572727
81868.55381,0.958103864,0.190019499,0.002360431,0.002506542,0.000987018,0.001227303,0.000570151
82120.01741,0.958450364,0.189403969,0.002352048,0.002496654,0.000984381,0.001223061,0.000567574
82371.70225,0.958796039,0.188786489,0.002343674,0.002486777,0.000981749,0.001218822,0.000564995
82623.60733,0.959140885,0.188162057,0.002335307,0.002476908,0.000979122,0.001214585,0.000562414
82875.73164,0.959484864,0.187511321,0.002326951,0.002467047,0.000976501,0.001210354,0.000559831
83128.07419,0.959827932,0.186847743,0.002318605,0.002457194,0.000973887,0.00120613,0.000557246
83380.63397,0.960170082,0.186190774,0.002310271,0.002447347,0.000971279,0.001201916,0.000554659
83633.40998,0.96051133,0.185545594,0.002301949,0.002437507,0.000968679,0.001197712,0.00055207
83886.40121,0.960851692,0.1849073,0.002293641,0.002427677,0.000966087,0.001193517,0.000549479
84139.60667,0.961191163,0.184262298,0.002285344,0.002417857,0.000963502,0.001189328,0.000546885
84393.02534,0.961529719,0.183601201,0.002277058,0.002408046,0.000960925,0.001185145,0.00054429
84646.65622,0.961867322,0.182919358,0.002268785,0.002398248,0.000958356,0.001180967,0.000541693
84900.4983,0.962203931,0.182218624,0.002260526,0.002388463,0.000955796,0.001176793,0.000539093
85154.55057,0.962539514,0.181507119,0.00225228,0.002378691,0.000953244,0.001172625,0.000536492
85408.81202,0.962874054,0.180790886,0.002244049,0.002368934,0.0009507,0.001168464,0.000533889
85663.28165,0.963207543,0.180073377,0.002235835,0.002359194,0.000948164,0.001164311,0.000531284
85917.95844,0.963539981,0.179363547,0.002227635,0.002349466,0.000945636,0.001160168,0.000528678
86172.84138,0.963871392,0.17867536,0.002219448,0.002339751,0.000943115,0.00115603,0.000526069
86427.92946,0.964201816,0.178008591,0.002211274,0.002330049,0.000940602,0.001151897,0.000523459
86683.22166,0.964531279,0.177349665,0.00220311,0.002320361,0.000938095,0.001147764,0.000520846
86938.71697,0.964859775,0.176682825,0.002194959,0.00231069,0.000935597,0.001143631,0.000518231
87194.41438,0.965187276,0.175996018,0.00218682,0.002301033,0.000933105,0.001139501,0.000515615
87450.31287,0.965513738,0.175289481,0.002178695,0.002291393,0.000930622,0.001135375,0.000512996
87706.41143,0.965839128,0.174569552,0.002170584,0.002281768,0.000928146,0.001131254,0.000510375
87962.70903,0.966163418,0.17383566,0.002162487,0.002272156,0.000925679,0.00112714,0.000507753
88219.20466,0.966486579,0.173089989,0.002154401,0.002262552,0.000923222,0.001123029,0.000505129
88475.8973,0.966808595,0.172341995,0.002146325,0.002252953,0.000920774,0.001118923,0.000502503
88732.78593,0.96712946,0.171591732,0.002138258,0.002243358,0.000918338,0.001114821,0.000499876
88989.86953,0.967449165,0.170839968,0.0021302,0.002233764,0.000915913,0.001110723,0.000497246
89247.14708,0.96776771,0.170092096,0.00212215,0.002224172,0.000913499,0.00110663,0.000494614
89504.61755,0.968085099,0.169348591,0.002114109,0.002214581,0.000911095,0.001102543,0.000491981
89762.27993,0.968401337,0.168609296,0.002106078,0.002204992,0.000908701,0.001098463,0.000489346
90020.13319,0.968716433,0.16788176,0.002098057,0.002195408,0.000906318,0.001094387,0.000486709
90278.1763,0.969030418,0.167176068,0.002090047,0.002185831,0.000903945,0.001090318,0.00048407
90536.40825,0.969343324,0.166482994,0.00208205,0.002176265,0.00090158,0.001086256,0.000481429
90794.828,0.969655158,0.165791077,0.00207407,0.002166713,0.000899224,0.001082204,0.000478786
91053.43453,0.969965917,0.16509652,0.002066106,0.002157173,0.000896876,0.001078164,0.000476141
91312.22682,0.970275587,0.164396804,0.002058159,0.002147646,0.000894535,0.001074137,0.000473494
91571.20382,0.970584163,0.163698582,0.002050231,0.002138132,0.000892203,0.001070127,0.000470845
91830.36452,0.970891648,0.163005214,0.002042321,0.002128632,0.000889878,0.001066131,0.000468195
92089.70789,0.971198045,0.162312225,0.002034429,0.002119149,0.000887561,0.001062147,0.000465543
92349.23289,0.971503346,0.161613224,0.002026554,0.002109685,0.000885252,0.001058171,0.000462889
92608.9385,0.971807533,0.160906728,0.002018696,0.002100237,0.000882952,0.001054202,0.000460234
92868.82368,0.972110588,0.160189254,0.002010855,0.002090808,0.00088066,0.001050241,0.000457577
93128.8874,0.97241248,0.159453478,0.002003033,0.002081396,0.000878377,0.001046292,0.000454919
93389.12863,0.972713161,0.158688265,0.001995233,0.002072005,0.000876103,0.001042357,0.00045226
93649.54633,0.97301257,0.157895078,0.001987455,0.002062634,0.000873838,0.001038437,0.000449598
93910.13947,0.97331067,0.157096634,0.001979699,0.002053283,0.000871583,0.001034533,0.000446936
94170.90702,0.973607465,0.156306283,0.001971965,0.00204395,0.000869337,0.001030644,0.000444271
94431.84793,0.973902966,0.15552378,0.001964252,0.002034632,0.000867102,0.00102677,0.000441606
